,,,,,,,,,,,,,,,,,,,,,,,,,Delivery Type,,,,,,,,,,,,,,,,,,,,,,
Item Code,Product Name,Product Status,Product In Stock Status,Variants for item code,SKU ID,Pack Size,Units,Price,Variants Stock,Conversion Factor (Kg),Variants Status,Variants In Stock Status,Category Id,category,Sub Category Id,Sub Category name,HSN Code,IGST,CGST,SGST,Ingredients,Shelf life Period,Shelf life Period Type,Storage Condition,International Delivery,National Delivery,Excluding Local & Hyperlocal (Within Maharashtra),Hyperlocal Delivery,Local Delivery,Pick-up from store,Food Habitats,Quick Description,Tags,Image1,Image2,Image3,Image4,Description for Item code,Description header name,Description Details,Description Status,Discription Id,Variants Updated By,Variants Id,Product Updated by,Product Id,Add date
,,,,A0805,0805_500,500,g,440,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,,,
,,,,A0805,0805_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,
A0804,Besan Ladu,1,1,A0804,0804_250,250,g,220,20,0.25,1,1,2,Sweets,35,Laddu,2106,5,2.5,2.5,"Pharma Grade Sugar, Gram Flour (Besan), Clarified Butter (Deshi Ghee), Dryfruits, Resin (Edible Dink), Spices & Condiments",14,days,"Room Temperature, Lightly Air-Ventilated, Away from excessive heat & direct sunlight.",1,1,1,1,1,1,,24 pc.s/Kg,,Ladu_Besan7.jpg,,,,,,,,,,337,krishna,139,12/10/2022 18:06
,,,,A0804,0804_500,500,g,440,19,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,
,,,,A0804,0804_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,,,
A0803,Boondi Ladu,0,1,A0803,0803_250,250,g,205,20,0.25,0,0,2,Sweets,35,Laddu,2106,5,2.5,2.5,"Pharma Gade Sugar, Clarified Butter (Deshi Ghee), Gram Flour (Besan), Liquid Glucose, Almonds, Pistachio, Cardamom & Saffron",3,days,"Room Temperature, Lightly Air-Ventilated, Away from excessive heat & direct sunlight.",0,0,1,1,1,1,,24 pc.s/Kg,,Boondi-Ladu.jpg,,,,,,,,,,334,krishna,138,12/10/2022 18:06
,,,,A0803,0803_500,500,g,410,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,
,,,,A0803,0803_1000,1,Kg,820,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,,,
A0802,Sp. Motichoor Ladu,1,1,A0802,0802_250,250,g,205,20,0.25,1,1,2,Sweets,35,Laddu,2106,5,2.5,2.5,"Pharma Gade Sugar, Clarified Butter (Deshi Ghee), Gram Flour (Besan), Almonds, Pistachio, Cardamom & Saffron",3,days,"Room Temperature, Lightly Air-Ventilated, Away from excessive heat & direct sunlight.",0,0,1,1,1,1,,24 pc.s/Kg,,motichoor_laddo.jpg,,,,,,,,,,331,krishna,137,12/10/2022 18:06
,,,,A0802,0802_500,500,g,410,19,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,
,,,,A0802,0802_1000,1,Kg,820,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,
A0801,Motichoor Modak,1,1,A0801,0801_250,250,g,195,20,0.25,0,0,2,Sweets,35,Laddu,2106,5,2.5,2.5,"Pharma Gade Sugar, Clarified Butter (Deshi Ghee), Gram Flour (Besan), Almonds, Pistachio, Cardamom & Saffron",3,days,"Room Temperature, Lightly Air-Ventilated, Away from excessive heat & direct sunlight.",0,0,1,1,1,1,,24 pc.s/Kg,,Motichoor-Modak.1.jpg,,,,,,,,,,328,krishna,136,12/10/2022 18:06
,,,,A0801,0801_500,500,g,390,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,,,
,,,,A0801,0801_1000,1,Kg,780,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,
A0799,Aam Ras(Hapus),0,1,A0799,799_250,250,g,175,30,0.25,0,0,2,Sweets,34,FG Seasonal,2106,5,2.5,2.5,"Mango(hapus), Suger, Milk",2,days,"Cool & Dry Place, Refrigerator",0,0,0,1,1,1,,,,,,,,,,,,,,325,krishna,135,12/10/2022 18:06
,,,,A0799,799_500,500,g,350,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,
,,,,A0799,799_1000,1,Kg,700,20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,
A0797,SF Keshar Dryfruit Shrikhand,1,1,A0797,797_250,250,g,120,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Fresh Fruits, Pharma Grade Sugar,  Cardamom & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,,,,,,,,,,,322,krishna,134,12/10/2022 18:06
,,,,A0797,797_500,500,g,240,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,
,,,,A0797,797_1000,1,Kg,480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,
A0796,Fresh Fruit Shrikhand,1,1,A0796,796_250,250,g,120,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Fresh Fruits, Pharma Grade Sugar,  Cardamom & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,fresh_fruit_shrikahnd.jpg,,,,,,,,,,319,krishna,133,12/10/2022 18:06
,,,,A0796,796_500,500,g,240,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,
,,,,A0796,796_1000,1,Kg,480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,,,
A0795,Ilaichi Shrikhand,1,1,A0795,795_250,250,g,120,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cardamom & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,Ilaichi-Shrikhand.jpg,,,,,,,,,,316,krishna,132,12/10/2022 18:06
,,,,A0795,795_500,500,g,240,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,
,,,,A0795,795_1000,1,Kg,480,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,
A0794,Mango Shrikhand,1,1,A0794,794_250,250,g,145,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Alphanso Mango Pulp & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,Mango Shrikhand.png,,,,,,,,,,313,krishna,131,12/10/2022 18:06
,,,,A0794,794_500,500,g,290,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,
,,,,A0794,794_1000,1,Kg,580,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,
A0793,Keshar Shrikhand,1,1,A0793,793_250,250,g,145,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cardamom, Saffron & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,Shrikhand_Keshar.jpg,,,,,,,,,,310,krishna,130,12/10/2022 18:06
,,,,A0793,793_500,500,g,290,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,
,,,,A0793,793_1000,1,Kg,580,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,
A0792,Pineapple Shrikhand,1,1,A0792,792_250,250,g,145,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Pineapple Slices & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,Shrikhand_Pineapple.jpg,,,,,,,,,,307,krishna,129,12/10/2022 18:06
,,,,A0792,792_500,500,g,290,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,,,
,,,,A0792,792_1000,1,Kg,580,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,
A0791,Dryfruit Shrikhand,1,1,A0791,791_250,250,g,170,30,0.25,1,1,2,Sweets,16,Shrikhand,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Almonds, Cashewnuts, Pistachio, Cardamom & Added Curd Culture",14,days,"Cool & Dry Place, Deep Refrigerator, Below 0 degree celcius",0,0,0,1,1,1,,,,Dryfruit-Shrikhand.jpg,,,,,,,,,,304,krishna,128,12/10/2022 18:06
,,,,A0791,791_500,500,g,340,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,
,,,,A0791,791_1000,1,Kg,680,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,
A0759,Sp. Keshar DF Thandai,0,1,A0759,761,200,g,120,50,0.2,0,0,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Thandai Masala, Almonds, Cashewnuts, Pistachio & Saffron",1,day,"Cool & Dry Place, Refrigerator",0,0,0,1,1,1,,,,keshar_dryfruit_thandai.jpg,,,,,,,,,,301,krishna,127,12/10/2022 18:06
,,,,A0759,762,500,g,300,30,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,,,
,,,,A0759,763,1,Kg,600,20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,
A0757,Milk Cake,1,1,A0757,0757_100,100,g,88,20,0.1,1,1,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Clarified Butter (Deshi Ghee), Glucose & Cardamom.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,40 pc.s/Kg,,Milk-Cake.jpg,,,,,,,,,,297,krishna,126,12/10/2022 18:06
,,,,A0757,0757_250,250,g,220,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,,,
,,,,A0757,0757_500,500,g,440,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,,
,,,,A0757,0757_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,
A0756,Anjeer Barfi,1,1,A0756,0756_100,100,g,128,20,0.1,1,1,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Figs (Anjeer), Clarified Butter (Deshi Ghee), Almonds, Pistachio & Cardamom.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,40 pc.s/Kg,,Anjeer-Barfi.jpg,,,,,,,,,,293,krishna,125,12/10/2022 18:06
,,,,A0756,0756_250,250,g,320,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,
,,,,A0756,0756_500,500,g,640,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,
,,,,A0756,0756_1000,1,Kg,1280,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,,
A0755,Mango Barfi,1,1,A0755,0755_100,100,g,108,20,0.1,1,1,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Alphanso Mango Pulp, Pharma Grade Sugar, Almonds, Pistachio & Cardamom.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,40 pc.s/Kg,,sp_mango_barfi.jpg,,,,,,,,,,289,krishna,124,12/10/2022 18:06
,,,,A0755,0755_250,250,g,270,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,
,,,,A0755,0755_500,500,g,540,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,,
,,,,A0755,0755_1000,1,Kg,1080,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,
A0753,Chocolate Barfi,1,1,A0753,0753_100,100,g,88,20,0.1,1,1,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cocoa Powder, Cardamom, Permitted Food Flavors & Colors & Silver Leaves (Chandi Waraq).",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,40 pc.s/Kg,,Chocolate-Barfi.jpg,,,,,,,,,,285,krishna,123,12/10/2022 18:06
,,,,A0753,0753_250,250,g,220,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,
,,,,A0753,0753_500,500,g,440,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,
,,,,A0753,0753_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,
A0751,Kalakand Barfi,1,1,A0751,0751_100,100,g,84,20,0.1,1,1,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Pistachio & Cardamom.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,40 pc.s/Kg,,Kalakand.jpg,,,,,,,,,,281,krishna,122,12/10/2022 18:06
,,,,A0751,0751_250,250,g,210,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,
,,,,A0751,0751_500,500,g,420,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,
,,,,A0751,0751_1000,1,Kg,840,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,,,
A0750,Rose Kalakand Barfi,0,1,A0750,0750_100,100,g,88,20,0.1,1,1,2,Sweets,15,Milk Sweets,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Pistachio & Cardamom, Rose.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,40 pc.s/Kg,,Rose-Kalakand.jpg,,,,,,,,,,277,krishna,121,12/10/2022 18:06
,,,,A0750,0750_250,250,g,220,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,
,,,,A0750,0750_500,500,g,440,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,
,,,,A0750,0750_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,,
A0744,Orange Badam Modak,0,1,A0744,0744_100,100,g,218,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Almonds, Pharma Grade Sugar, Orange Compound, Cashewnuts, Pistachio, Honey & Liquid Glucose",15,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,50 pc.s/Kg,,Orange-Badam-Modak.jpg,,,,,,,,,,273,krishna,120,12/10/2022 18:06
,,,,A0744,0744_250,250,g,545,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,,,
,,,,A0744,0744_500,500,g,1090,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,,
,,,,A0744,0744_1000,1,Kg,2180,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,
A0742,Kardant Modak,0,1,A0742,0742_100,100,g,128,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Jaggery (Gul), Coconut, Clarified Butter (Deshi Ghee), Almonds, Luquid Glucose, Cashewnuts, Resin(Dink), Pistachio, Dried Dates (Kharik)  Powder, Spices & Condiments, Poppy Seeds (Khaskhas) & Cardamom.",15,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,50 pc.s/Kg,,Kardant-Modak-(2).jpg,,,,,,,,,,269,krishna,119,12/10/2022 18:06
,,,,A0742,0742_250,250,g,320,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,
,,,,A0742,0742_500,500,g,640,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,,,
,,,,A0742,0742_1000,1,Kg,1280,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,,
A0741,Kaju Modak,0,1,A0741,0741_100,100,g,148,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Cashewnuts, Pharma Grade Sugar & Silver Leaves (Chandi Waraq).",15,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",1,1,1,1,1,1,,50 pc.s/Kg,,Kaju-Modak-(2).jpg,,,,,,,,,,265,krishna,118,12/10/2022 18:06
,,,,A0741,0741_250,250,g,370,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,
,,,,A0741,0741_500,500,g,740,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,,
,,,,A0741,0741_1000,1,Kg,1480,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,
A0740,Motichoor Modak,0,1,A0740,0740_100,100,g,78,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Pharma Gade Sugar, Clarified Butter (Deshi Ghee), Gram Flour (Besan), Almonds, Pistachio, Cardamom & Saffron",3,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,50 pc.s/Kg,,Motichoor-Modak.1.jpg,,,,,,,,,,261,krishna,117,12/10/2022 18:06
,,,,A0740,0740_250,250,g,195,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,,,
,,,,A0740,0740_500,500,g,390,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,,
,,,,A0740,0740_1000,1,Kg,780,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,,
A0736,Besan Modak,0,1,A0736,0736_100,100,g,88,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Pharma Grade Sugar, Gram Flour (Besan), Clarified Butter (Deshi Ghee), Dryfruits, Resin (Edible Dink), Spices & Condiments",15,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,1,1,1,1,1,,50 pc.s/Kg,,default_images.png,,,,,,,,,,257,krishna,116,12/10/2022 18:06
,,,,A0736,0736_250,250,g,220,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,
,,,,A0736,0736_500,500,g,440,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,
,,,,A0736,0736_1000,1,Kg,880,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,
A0733,Mango Malai Modak,0,1,A0733,0733_100,100,g,108,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Buffalo Milk, Alphanso Mango Pulp, Pharma Grade Sugar, Almonds, Pistachio & Cardamom.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,50 pc.s/Kg,,Mango-Malai-Modak.jpg,,,,,,,,,,253,krishna,115,12/10/2022 18:06
,,,,A0733,0733_250,250,g,270,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,,
,,,,A0733,0733_500,500,g,540,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,,
,,,,A0733,0733_1000,1,Kg,1080,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,,
A0732,Malai Modak,0,1,A0732,0732_100,100,g,82,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Pharma Gade Sugar, Clarified Butter (Deshi Ghee), Gram Flour (Besan), Almonds, Pistachio, Cardamom & Saffron",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,50 pc.s/Kg,,Malai-Modak.jpg,,,,,,,,,,249,krishna,114,12/10/2022 18:06
,,,,A0732,0732_250,250,g,205,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,
,,,,A0732,0732_500,500,g,410,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,,
,,,,A0732,0732_1000,1,Kg,820,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,,
A0731,Keshar Malai Modak,0,1,A0731,0731_100,100,g,98,20,0.1,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cardamom & Saffron.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,50 pc.s/Kg,,Keshar-Malai-Modak.jpg,,,,,,,,,,245,krishna,113,12/10/2022 18:06
,,,,A0731,0731_250,250,g,245,20,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,
,,,,A0731,0731_500,500,g,490,20,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,
,,,,A0731,0731_1000,1,Kg,980,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,
A0730,Ukadiche Modak,0,1,A0730,0730_06,6,pc,210,10,0.42,0,0,2,Sweets,33,Modak,2106,5,2.5,2.5,,1,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,,,Ukadiche-Modak.jpg,,,,,,,,,,243,krishna,112,12/10/2022 18:06
,,,,A0730,0730_12,12,pc,420,10,0.84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,
A0708,Rabadi Pedha,1,1,A0708,0708_100,100,g,98,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,,2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,1,1,1,1,,40 pc.s/Kg,,Rabadi-Pedha.jpg,,,,,,,,,,239,krishna,111,12/10/2022 18:06
,,,,A0708,0708_250,250,g,245,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,
,,,,A0708,0708_500,500,g,490,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,
,,,,A0708,0708_1000,1,Kg,980,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,
A0706,Chocolate Peda,1,1,A0706,0706_100,100,g,88,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,"Chocolate Compounds, Pharma Grade Sugar, Coconut, Milk Solids & Cocoa Solids",3,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,1,1,1,1,,60 pc.s/Kg,,Chocolate-Pedha.jpg,,,,,,,,,,235,krishna,110,12/10/2022 18:06
,,,,A0706,0706_250,250,g,220,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,
,,,,A0706,0706_500,500,g,440,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,,
,,,,A0706,0706_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,
A0705,Kandi Peda,1,1,A0705,0705_100,100,g,88,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cow Milk, Cardamom, Spices & Condiments",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,60 pc.s/Kg,,Kandi-Pedha.jpg,,,,,,,,,,231,krishna,109,12/10/2022 18:06
,,,,A0705,0705_250,250,g,220,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,
,,,,A0705,0705_500,500,g,440,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,
,,,,A0705,0705_1000,1,Kg,880,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,
A0704,Gupchup ,1,1,A0704,0704_100,100,g,92,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cow Milk, Cardamom, Citric Acid & Saffron.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,80 pc.s/Kg,,pedha_gupchup.jpg,,,,,,,,,,227,krishna,108,12/10/2022 18:06
,,,,A0704,0704_250,250,g,230,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,
,,,,A0704,0704_500,500,g,460,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,
,,,,A0704,0704_1000,1,Kg,920,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,
A0703,Malai Gulkand Pedha,1,1,A0703,0703_100,100,g,98,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Rose Petal Jam (Gulkand), Almonds, Pistachio, Cardamom & Silver Leaves (Chandi Waraq)",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,45 pc.s/Kg,,Malai-Gulkand-Pedha.jpg,,,,,,,,,,223,krishna,107,12/10/2022 18:06
,,,,A0703,0703_250,250,g,245,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,
,,,,A0703,0703_500,500,g,490,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,
,,,,A0703,0703_1000,1,Kg,980,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,
A0702,Malai Peda,1,1,A0702,0702_100,100,g,82,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cardamom.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,60 pc.s/Kg,,Pedha_Malai.jpg,,,,,,,,,,219,krishna,106,12/10/2022 18:06
,,,,A0702,0702_250,250,g,205,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,
,,,,A0702,0702_500,500,g,410,20,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,
,,,,A0702,0702_1000,1,Kg,820,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,
A0701,Keshar Malai Pedha,1,1,A0701,0701_100,100,g,98,20,0.1,1,1,2,Sweets,32,Peda,2106,5,2.5,2.5,"Buffalo Milk, Pharma Grade Sugar, Cardamom & Saffron.",2,days,"Room Temperature, Air-Tight, Away from excessive heat & direct sunlight..",0,0,0,1,1,1,,60 pc.s/Kg,,Keshar-Malai-Pedha.jpg,,,,,,,,,,215,krishna,105,12/10/2022 18:06
,,,,A0701,0701_250,250,g,245,20,0.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,
